Data from Accelerometer (Altitude):
Reading: 0.48, Time Elapsed: 8060
Reading: 1.21, Time Elapsed: 11465
Reading: 1.19, Time Elapsed: 11491
Reading: 1.12, Time Elapsed: 11516
Reading: 1.13, Time Elapsed: 11541
Reading: 1.14, Time Elapsed: 11567
Reading: 1.14, Time Elapsed: 11592
Reading: 1.17, Time Elapsed: 11618
Reading: 1.18, Time Elapsed: 11641
Reading: 1.21, Time Elapsed: 11666
Reading: 1.18, Time Elapsed: 11692
Reading: 1.25, Time Elapsed: 11717
Reading: 1.21, Time Elapsed: 11742
Reading: 1.19, Time Elapsed: 11768
Reading: 1.19, Time Elapsed: 11793
Reading: 1.16, Time Elapsed: 11825
Reading: 1.22, Time Elapsed: 11842
Reading: 1.19, Time Elapsed: 11867
Reading: 1.16, Time Elapsed: 11893
Reading: 1.1, Time Elapsed: 11918
Reading: 1.09, Time Elapsed: 11943
Reading: 1.13, Time Elapsed: 11969
Reading: 1.09, Time Elapsed: 11994
Reading: 1.14, Time Elapsed: 12018
Reading: 1.17, Time Elapsed: 12043
Reading: 1.17, Time Elapsed: 12068
Reading: 1.16, Time Elapsed: 12094
Reading: 1.17, Time Elapsed: 12120
Reading: 1.19, Time Elapsed: 12144
Reading: 1.14, Time Elapsed: 12170
Reading: 1.12, Time Elapsed: 12195
Reading: 1.16, Time Elapsed: 12219
Reading: 1.21, Time Elapsed: 12244
Reading: 1.23, Time Elapsed: 12274
Reading: 1.21, Time Elapsed: 12295
Reading: 1.2, Time Elapsed: 12321
Reading: 1.18, Time Elapsed: 12346
Reading: 1.19, Time Elapsed: 12371
Reading: 1.23, Time Elapsed: 12394
Reading: 1.17, Time Elapsed: 12420
Reading: 1.15, Time Elapsed: 12446
Reading: 1.12, Time Elapsed: 12471
Reading: 1.18, Time Elapsed: 12496
Reading: 1.22, Time Elapsed: 12522
Reading: 1.24, Time Elapsed: 12547
Reading: 1.25, Time Elapsed: 12572
Reading: 1.21, Time Elapsed: 12598
Reading: 1.23, Time Elapsed: 12622
Reading: 1.25, Time Elapsed: 12647
Reading: 1.24, Time Elapsed: 12672
Reading: 1.21, Time Elapsed: 12697
Reading: 1.21, Time Elapsed: 12723
Reading: 1.28, Time Elapsed: 12748
Reading: 1.28, Time Elapsed: 12774
Reading: 1.3, Time Elapsed: 12797
Reading: 1.29, Time Elapsed: 12823
Reading: 1.26, Time Elapsed: 12848
Reading: 1.25, Time Elapsed: 12873
Reading: 1.26, Time Elapsed: 12899
Reading: 1.25, Time Elapsed: 12924
Reading: 1.18, Time Elapsed: 12949
Reading: 1.2, Time Elapsed: 12973
Reading: 1.21, Time Elapsed: 12998
Reading: 1.2, Time Elapsed: 13024
Reading: 1.22, Time Elapsed: 13049
Reading: 1.23, Time Elapsed: 13074
Reading: 1.22, Time Elapsed: 13099
Reading: 1.2, Time Elapsed: 13125
Reading: 1.22, Time Elapsed: 13150
Reading: 1.14, Time Elapsed: 13174
Reading: 1.11, Time Elapsed: 13199
Reading: 1.14, Time Elapsed: 13225
Reading: 1.11, Time Elapsed: 13241
Reading: 1.13, Time Elapsed: 13267
Reading: 1.13, Time Elapsed: 13291
Reading: 1.2, Time Elapsed: 13317
Reading: 1.2, Time Elapsed: 13341
Reading: 1.19, Time Elapsed: 13367
Reading: 1.24, Time Elapsed: 13391
Reading: 1.21, Time Elapsed: 13416
Reading: 1.24, Time Elapsed: 13441
Reading: 1.21, Time Elapsed: 13475
Reading: 1.2, Time Elapsed: 13500
Reading: 1.21, Time Elapsed: 13523
Reading: 1.12, Time Elapsed: 13549
Reading: 1.14, Time Elapsed: 13566
Reading: 1.12, Time Elapsed: 13599
Reading: 1.16, Time Elapsed: 13625
Reading: 1.16, Time Elapsed: 13650
Reading: 1.17, Time Elapsed: 13676
Reading: 1.25, Time Elapsed: 13702
Reading: 1.24, Time Elapsed: 13725
Reading: 1.15, Time Elapsed: 13750
Reading: 1.23, Time Elapsed: 13775
Reading: 1.22, Time Elapsed: 13801
Reading: 1.18, Time Elapsed: 13827
Reading: 1.24, Time Elapsed: 13851
Reading: 1.26, Time Elapsed: 13877
Reading: 1.23, Time Elapsed: 13902
Reading: 1.16, Time Elapsed: 13926
Reading: 1.2, Time Elapsed: 13951
Reading: 1.2, Time Elapsed: 13976
Reading: 1.22, Time Elapsed: 14002
Reading: 1.17, Time Elapsed: 14027
Reading: 1.19, Time Elapsed: 14053
Reading: 1.21, Time Elapsed: 14078
Reading: 1.18, Time Elapsed: 14104
Reading: 1.16, Time Elapsed: 14132
Reading: 1.15, Time Elapsed: 14152
Reading: 1.12, Time Elapsed: 14178
Reading: 1.12, Time Elapsed: 14203
Reading: 1.16, Time Elapsed: 14220
Reading: 1.08, Time Elapsed: 14252
Reading: 1.12, Time Elapsed: 14278
Reading: 1.12, Time Elapsed: 14303
Reading: 1.13, Time Elapsed: 14328
Reading: 1.12, Time Elapsed: 14351
Reading: 1.11, Time Elapsed: 14377
Reading: 1.16, Time Elapsed: 14403
Reading: 1.18, Time Elapsed: 14428
Reading: 1.17, Time Elapsed: 14451
Reading: 1.15, Time Elapsed: 14477
Reading: 1.18, Time Elapsed: 14502
Reading: 1.19, Time Elapsed: 14525
Reading: 1.13, Time Elapsed: 14551
Reading: 1.13, Time Elapsed: 14568
Reading: 1.16, Time Elapsed: 14602
Reading: 1.14, Time Elapsed: 14627
Reading: 1.07, Time Elapsed: 14652
Reading: 1.04, Time Elapsed: 14677
Reading: 1.09, Time Elapsed: 14701
Reading: 1.11, Time Elapsed: 14727
Reading: 1.1, Time Elapsed: 14751
Reading: 1.16, Time Elapsed: 14777
Reading: 1.21, Time Elapsed: 14802
Reading: 1.18, Time Elapsed: 14828
Reading: 1.21, Time Elapsed: 14853
Reading: 1.23, Time Elapsed: 14879
Reading: 1.26, Time Elapsed: 14902
Reading: 1.25, Time Elapsed: 14928
Reading: 1.23, Time Elapsed: 14953
Reading: 1.22, Time Elapsed: 14978
Reading: 1.17, Time Elapsed: 15004
Reading: 1.17, Time Elapsed: 15029
Reading: 1.11, Time Elapsed: 15055
Reading: 1.14, Time Elapsed: 15080
Reading: 1.16, Time Elapsed: 15095
Reading: 1.12, Time Elapsed: 15120
Reading: 1.13, Time Elapsed: 15154
Reading: 1.16, Time Elapsed: 15177
Reading: 1.12, Time Elapsed: 15203
Reading: 1.13, Time Elapsed: 15228
Reading: 1.11, Time Elapsed: 15254
Reading: 1.11, Time Elapsed: 15277
Reading: 1.05, Time Elapsed: 15303
Reading: 1.04, Time Elapsed: 15328
Reading: 1.11, Time Elapsed: 15353
Reading: 1.14, Time Elapsed: 15377
Reading: 1.15, Time Elapsed: 15402
Reading: 1.18, Time Elapsed: 15427
Reading: 1.21, Time Elapsed: 15451
Reading: 1.18, Time Elapsed: 15477
Reading: 1.19, Time Elapsed: 15502
Reading: 1.19, Time Elapsed: 15527
Reading: 1.2, Time Elapsed: 15551
Reading: 1.22, Time Elapsed: 15576
Reading: 1.24, Time Elapsed: 15610
Reading: 1.19, Time Elapsed: 15627
Reading: 1.21, Time Elapsed: 15650
Reading: 1.17, Time Elapsed: 15676
Reading: 1.11, Time Elapsed: 15701
Reading: 1.12, Time Elapsed: 15725
Reading: 1.17, Time Elapsed: 15750
Reading: 1.13, Time Elapsed: 15775
Reading: 1.16, Time Elapsed: 15801
Reading: 1.18, Time Elapsed: 15824
Reading: 1.18, Time Elapsed: 15849
Reading: 1.21, Time Elapsed: 15875
Reading: 1.2, Time Elapsed: 15898
Reading: 1.17, Time Elapsed: 15924
Reading: 1.16, Time Elapsed: 15949
Reading: 1.27, Time Elapsed: 15965
Reading: 1.25, Time Elapsed: 15998
Reading: 1.24, Time Elapsed: 16023
Reading: 1.24, Time Elapsed: 16049
Reading: 1.21, Time Elapsed: 16074
Reading: 1.25, Time Elapsed: 16089
Reading: 1.12, Time Elapsed: 16114
Reading: 1.12, Time Elapsed: 16148
Reading: 1.19, Time Elapsed: 16172
Reading: 1.24, Time Elapsed: 16197
Reading: 1.21, Time Elapsed: 16222
Reading: 1.18, Time Elapsed: 16247
Reading: 1.19, Time Elapsed: 16272
Reading: 1.09, Time Elapsed: 16296
Reading: 1.06, Time Elapsed: 16322
Reading: 1.02, Time Elapsed: 16346
Reading: 1.07, Time Elapsed: 16371
Reading: 1.04, Time Elapsed: 16397
Reading: 1.0, Time Elapsed: 16422
Reading: 1.08, Time Elapsed: 16445
Reading: 1.17, Time Elapsed: 16471
Reading: 1.12, Time Elapsed: 16496
Reading: 1.15, Time Elapsed: 16526
Reading: 1.11, Time Elapsed: 16545
Reading: 1.14, Time Elapsed: 16570
Reading: 1.18, Time Elapsed: 16595
Reading: 1.22, Time Elapsed: 16619
Reading: 1.22, Time Elapsed: 16644
Reading: 1.22, Time Elapsed: 16670
Reading: 1.19, Time Elapsed: 16693
Reading: 1.16, Time Elapsed: 16719
Reading: 1.14, Time Elapsed: 16744
Reading: 1.12, Time Elapsed: 16770
Reading: 1.11, Time Elapsed: 16793
Reading: 1.09, Time Elapsed: 16818
Reading: 1.05, Time Elapsed: 16843
Reading: 1.04, Time Elapsed: 16867
Reading: 1.08, Time Elapsed: 16884
Reading: 1.11, Time Elapsed: 16909
Reading: 1.13, Time Elapsed: 16935
Reading: 1.14, Time Elapsed: 16967
Reading: 1.12, Time Elapsed: 16992
Reading: 1.14, Time Elapsed: 17017
Reading: 1.2, Time Elapsed: 17043
Reading: 1.2, Time Elapsed: 17066
Reading: 1.14, Time Elapsed: 17091
Reading: 1.14, Time Elapsed: 17128
Reading: 1.14, Time Elapsed: 17142
Reading: 1.17, Time Elapsed: 17165
Reading: 1.2, Time Elapsed: 17191
Reading: 1.11, Time Elapsed: 17217
Reading: 1.15, Time Elapsed: 17240
Reading: 1.16, Time Elapsed: 17266
Reading: 1.24, Time Elapsed: 17291
Reading: 1.17, Time Elapsed: 17307
Reading: 1.17, Time Elapsed: 17340
Reading: 1.14, Time Elapsed: 17365
Reading: 1.12, Time Elapsed: 17382
Reading: 1.09, Time Elapsed: 17406
Reading: 1.04, Time Elapsed: 17431
Reading: 1.09, Time Elapsed: 17455
Reading: 1.09, Time Elapsed: 17481
Reading: 1.13, Time Elapsed: 17506
Reading: 1.19, Time Elapsed: 17531
Reading: 1.17, Time Elapsed: 17555
Reading: 1.18, Time Elapsed: 17585
Reading: 1.13, Time Elapsed: 17605
Reading: 1.11, Time Elapsed: 17629
Reading: 1.13, Time Elapsed: 17655
Reading: 1.12, Time Elapsed: 17680
Reading: 1.14, Time Elapsed: 17705
Reading: 1.19, Time Elapsed: 17737
Reading: 1.21, Time Elapsed: 17764
Reading: 1.19, Time Elapsed: 17789
Reading: 1.14, Time Elapsed: 17813
Reading: 1.12, Time Elapsed: 17837
Reading: 1.17, Time Elapsed: 17863
Reading: 1.14, Time Elapsed: 17886
Reading: 1.16, Time Elapsed: 17911
Reading: 1.14, Time Elapsed: 17937
Reading: 1.22, Time Elapsed: 17963
Reading: 1.22, Time Elapsed: 17986
Reading: 1.19, Time Elapsed: 18012
Reading: 1.2, Time Elapsed: 18037
Reading: 1.22, Time Elapsed: 18060
Reading: 1.26, Time Elapsed: 18086
Reading: 1.27, Time Elapsed: 18111
Reading: 1.26, Time Elapsed: 18135
Reading: 1.22, Time Elapsed: 18160
Reading: 1.23, Time Elapsed: 18185
Reading: 1.14, Time Elapsed: 18211
Reading: 1.09, Time Elapsed: 18234
Reading: 1.17, Time Elapsed: 18259
Reading: 1.11, Time Elapsed: 18285
Reading: 1.13, Time Elapsed: 18308
Reading: 1.1, Time Elapsed: 18334
Reading: 1.1, Time Elapsed: 18364
Reading: 1.17, Time Elapsed: 18384
Reading: 1.19, Time Elapsed: 18410
Reading: 1.2, Time Elapsed: 18435
Reading: 1.18, Time Elapsed: 18461
Reading: 1.2, Time Elapsed: 18484
Reading: 1.17, Time Elapsed: 18509
Reading: 1.22, Time Elapsed: 18535
Reading: 1.22, Time Elapsed: 18560
Reading: 1.22, Time Elapsed: 18586
Reading: 1.23, Time Elapsed: 18611
Reading: 1.26, Time Elapsed: 18636
Reading: 1.3, Time Elapsed: 18659
Reading: 1.23, Time Elapsed: 18685
Reading: 1.21, Time Elapsed: 18711
Reading: 1.17, Time Elapsed: 18736
Reading: 1.18, Time Elapsed: 18761
Reading: 1.13, Time Elapsed: 18787
Reading: 1.14, Time Elapsed: 18812
Reading: 1.16, Time Elapsed: 18845
Reading: 1.14, Time Elapsed: 18861
Reading: 1.09, Time Elapsed: 18887
Reading: 1.12, Time Elapsed: 18912
Reading: 1.15, Time Elapsed: 18937
Reading: 1.15, Time Elapsed: 18962
Reading: 1.14, Time Elapsed: 18988
Reading: 1.14, Time Elapsed: 19014
Reading: 1.15, Time Elapsed: 19036
Reading: 1.14, Time Elapsed: 19062
Reading: 1.15, Time Elapsed: 19087
Reading: 1.18, Time Elapsed: 19113
Reading: 1.19, Time Elapsed: 19139
Reading: 1.19, Time Elapsed: 19163
Reading: 1.14, Time Elapsed: 19189
Reading: 1.14, Time Elapsed: 19214
Reading: 1.14, Time Elapsed: 19237
Reading: 1.11, Time Elapsed: 19263
Reading: 1.15, Time Elapsed: 19288
Reading: 1.12, Time Elapsed: 19314
Reading: 1.17, Time Elapsed: 19339
Reading: 1.1, Time Elapsed: 19364
Reading: 1.08, Time Elapsed: 19390
Reading: 1.11, Time Elapsed: 19416
Reading: 1.17, Time Elapsed: 19441
Reading: 1.14, Time Elapsed: 19465
Reading: 1.12, Time Elapsed: 19490
Reading: 1.14, Time Elapsed: 19515
Reading: 1.17, Time Elapsed: 19541
Reading: 1.14, Time Elapsed: 19565
Reading: 1.12, Time Elapsed: 19592
Reading: 1.14, Time Elapsed: 19617
Reading: 1.13, Time Elapsed: 19642
Reading: 1.1, Time Elapsed: 19667
Reading: 1.15, Time Elapsed: 19693
Reading: 1.13, Time Elapsed: 19718
Reading: 1.15, Time Elapsed: 19744
Reading: 1.16, Time Elapsed: 19769
Reading: 1.21, Time Elapsed: 19795
Reading: 1.24, Time Elapsed: 19819
Reading: 1.2, Time Elapsed: 19845
Reading: 1.23, Time Elapsed: 19869
Reading: 1.21, Time Elapsed: 19894
Reading: 1.19, Time Elapsed: 19919
Reading: 1.22, Time Elapsed: 19945
Reading: 1.26, Time Elapsed: 19971
Reading: 1.23, Time Elapsed: 19996
Reading: 1.17, Time Elapsed: 20021
Reading: 1.11, Time Elapsed: 20046
Reading: 1.14, Time Elapsed: 20072
Reading: 1.11, Time Elapsed: 20087
Reading: 1.1, Time Elapsed: 20121
Reading: 1.05, Time Elapsed: 20146
Reading: 1.07, Time Elapsed: 20171
Reading: 1.12, Time Elapsed: 20195
Reading: 1.16, Time Elapsed: 20220
Reading: 1.16, Time Elapsed: 20245
Reading: 1.17, Time Elapsed: 20269
Reading: 1.12, Time Elapsed: 20294
Reading: 1.12, Time Elapsed: 20319
Reading: 1.12, Time Elapsed: 20348
Reading: 1.13, Time Elapsed: 20368
Reading: 1.09, Time Elapsed: 20394
Reading: 1.12, Time Elapsed: 20419
Reading: 1.1, Time Elapsed: 20443
Reading: 1.07, Time Elapsed: 20468
Reading: 1.08, Time Elapsed: 20493
Reading: 1.08, Time Elapsed: 20519
Reading: 1.16, Time Elapsed: 20542
Reading: 1.16, Time Elapsed: 20568
Reading: 1.21, Time Elapsed: 20593
Reading: 1.2, Time Elapsed: 20617
Reading: 1.24, Time Elapsed: 20641
Reading: 1.26, Time Elapsed: 20668
Reading: 1.22, Time Elapsed: 20691
Reading: 1.18, Time Elapsed: 20716
Reading: 1.21, Time Elapsed: 20742
Reading: 1.21, Time Elapsed: 20766
Reading: 1.16, Time Elapsed: 20791
Reading: 1.16, Time Elapsed: 20816
Reading: 1.15, Time Elapsed: 20841
Reading: 1.14, Time Elapsed: 20865
Reading: 1.13, Time Elapsed: 20891
Reading: 1.12, Time Elapsed: 20915
Reading: 1.13, Time Elapsed: 20940
Reading: 1.16, Time Elapsed: 20964
Reading: 1.17, Time Elapsed: 20989
Reading: 1.22, Time Elapsed: 21015
Reading: 1.19, Time Elapsed: 21040
Reading: 1.16, Time Elapsed: 21064
Reading: 1.25, Time Elapsed: 21089
Reading: 1.2, Time Elapsed: 21114
Reading: 1.18, Time Elapsed: 21138
Reading: 1.16, Time Elapsed: 21164
Reading: 1.17, Time Elapsed: 21180
Reading: 1.19, Time Elapsed: 21205
Reading: 1.22, Time Elapsed: 21230
Reading: 1.18, Time Elapsed: 21263
Reading: 1.14, Time Elapsed: 21289
Reading: 1.14, Time Elapsed: 21314
Reading: 1.16, Time Elapsed: 21339
Reading: 1.12, Time Elapsed: 21365
Reading: 1.17, Time Elapsed: 21390
Reading: 1.13, Time Elapsed: 21415
Reading: 1.14, Time Elapsed: 21430
Reading: 1.18, Time Elapsed: 21455
Reading: 1.21, Time Elapsed: 21480
Reading: 1.17, Time Elapsed: 21515
Reading: 1.13, Time Elapsed: 21538
Reading: 1.13, Time Elapsed: 21555
Reading: 1.16, Time Elapsed: 21580
Reading: 1.2, Time Elapsed: 21628
Reading: 1.23, Time Elapsed: 21640
Reading: 1.2, Time Elapsed: 21663
Reading: 1.19, Time Elapsed: 21688
Reading: 1.17, Time Elapsed: 21714
Reading: 1.19, Time Elapsed: 21740
Reading: 1.22, Time Elapsed: 21765
Reading: 1.23, Time Elapsed: 21790
Reading: 1.23, Time Elapsed: 21815
Reading: 1.17, Time Elapsed: 21839
Reading: 1.17, Time Elapsed: 21864
Reading: 1.2, Time Elapsed: 21882
Reading: 1.24, Time Elapsed: 21906
Reading: 1.19, Time Elapsed: 21939
Reading: 1.14, Time Elapsed: 21964
Reading: 1.18, Time Elapsed: 21990
Reading: 1.19, Time Elapsed: 22015
Reading: 1.14, Time Elapsed: 22038
Reading: 1.15, Time Elapsed: 22064
Reading: 1.12, Time Elapsed: 22089
Reading: 1.11, Time Elapsed: 22113
Reading: 1.15, Time Elapsed: 22138
Reading: 1.09, Time Elapsed: 22163
Reading: 1.08, Time Elapsed: 22189
Reading: 1.09, Time Elapsed: 22212
Reading: 1.16, Time Elapsed: 22237
Reading: 1.2, Time Elapsed: 22254
Reading: 1.16, Time Elapsed: 22288
Reading: 1.18, Time Elapsed: 22313
Reading: 1.14, Time Elapsed: 22329
Reading: 1.15, Time Elapsed: 22354
Reading: 1.17, Time Elapsed: 22388
Reading: 1.21, Time Elapsed: 22413
Reading: 1.12, Time Elapsed: 22436
Reading: 1.11, Time Elapsed: 22463
Reading: 1.12, Time Elapsed: 22478
Reading: 1.07, Time Elapsed: 22511
Reading: 1.09, Time Elapsed: 22554
Reading: 1.16, Time Elapsed: 22561
Reading: 1.17, Time Elapsed: 22587
Reading: 1.14, Time Elapsed: 22610
Reading: 1.08, Time Elapsed: 22636
Reading: 1.07, Time Elapsed: 22661
Reading: 1.06, Time Elapsed: 22685
Reading: 1.06, Time Elapsed: 22710
Reading: 1.04, Time Elapsed: 22736
Reading: 1.04, Time Elapsed: 22759
Reading: 1.06, Time Elapsed: 22784
Reading: 1.06, Time Elapsed: 22809
Reading: 1.07, Time Elapsed: 22835
Reading: 1.07, Time Elapsed: 22858
Reading: 1.13, Time Elapsed: 22884
Reading: 1.11, Time Elapsed: 22909
Reading: 1.15, Time Elapsed: 22933
Reading: 1.12, Time Elapsed: 22958
Reading: 1.15, Time Elapsed: 22977
Reading: 1.13, Time Elapsed: 23009
Reading: 1.15, Time Elapsed: 23035
Reading: 1.17, Time Elapsed: 23059
Reading: 1.2, Time Elapsed: 23086
Reading: 1.21, Time Elapsed: 23101
Reading: 1.14, Time Elapsed: 23135
Reading: 1.11, Time Elapsed: 23159
Reading: 1.12, Time Elapsed: 23183
Reading: 1.12, Time Elapsed: 23208
Reading: 1.1, Time Elapsed: 23234
Reading: 1.16, Time Elapsed: 23259
Reading: 1.12, Time Elapsed: 23283
Reading: 1.12, Time Elapsed: 23307
Reading: 1.17, Time Elapsed: 23333
Reading: 1.16, Time Elapsed: 23357
Reading: 1.1, Time Elapsed: 23384
Reading: 1.1, Time Elapsed: 23399
Reading: 1.1, Time Elapsed: 23424
Reading: 1.14, Time Elapsed: 23458
Reading: 1.09, Time Elapsed: 23483
Reading: 1.19, Time Elapsed: 23509
Reading: 1.21, Time Elapsed: 23534
Reading: 1.15, Time Elapsed: 23558
Reading: 1.19, Time Elapsed: 23583
Reading: 1.22, Time Elapsed: 23608
Reading: 1.24, Time Elapsed: 23634
Reading: 1.22, Time Elapsed: 23659
Reading: 1.17, Time Elapsed: 23684
Reading: 1.16, Time Elapsed: 23709
Reading: 1.2, Time Elapsed: 23736
Reading: 1.15, Time Elapsed: 23761
Reading: 1.13, Time Elapsed: 23786
Reading: 1.18, Time Elapsed: 23811
Reading: 1.17, Time Elapsed: 23835
Reading: 1.16, Time Elapsed: 23860
Reading: 1.1, Time Elapsed: 23886
Reading: 1.14, Time Elapsed: 23912
Reading: 1.16, Time Elapsed: 23936
Reading: 1.13, Time Elapsed: 23962
Reading: 1.04, Time Elapsed: 23988
Reading: 1.09, Time Elapsed: 24013
Reading: 1.11, Time Elapsed: 24038
Reading: 1.12, Time Elapsed: 24063
Reading: 1.1, Time Elapsed: 24089
Reading: 1.1, Time Elapsed: 24114
Reading: 1.19, Time Elapsed: 24140
Reading: 1.14, Time Elapsed: 24165
Reading: 1.22, Time Elapsed: 24190
Reading: 1.24, Time Elapsed: 24214
Reading: 1.18, Time Elapsed: 24239
Reading: 1.15, Time Elapsed: 24264
Reading: 1.09, Time Elapsed: 24290
Reading: 1.1, Time Elapsed: 24306
Reading: 1.02, Time Elapsed: 24338
Reading: 1.0, Time Elapsed: 24364
Reading: 1.03, Time Elapsed: 24389
Reading: 1.11, Time Elapsed: 24413
Reading: 1.16, Time Elapsed: 24439
Reading: 1.18, Time Elapsed: 24464
Reading: 1.2, Time Elapsed: 24489
Reading: 1.23, Time Elapsed: 24512
Reading: 1.28, Time Elapsed: 24538
Reading: 1.24, Time Elapsed: 24563
Reading: 1.23, Time Elapsed: 24586
Reading: 1.17, Time Elapsed: 24612
Reading: 1.12, Time Elapsed: 24638
